hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_night,arrival_month,arrival_date,is_family
Resort Hotel,0,3,2015,July,30,23,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,E,0,No Deposit,240.0,0,Transient,154.0,1,1,Check-Out,2015-07-24,1,7,2015-07-23,False
Resort Hotel,0,0,2015,July,30,23,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,134.0,0,0,Check-Out,2015-07-24,1,7,2015-07-23,False
Resort Hotel,1,55,2015,July,30,23,0,1,1,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,146.0,0,Transient,112.0,0,0,Canceled,2015-06-05,1,7,2015-07-23,False
Resort Hotel,0,33,2015,July,30,23,0,3,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,E,E,1,No Deposit,240.0,0,Transient-Party,194.0,1,1,Check-Out,2015-07-26,3,7,2015-07-23,False
Resort Hotel,1,19,2015,July,30,23,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,2015-07-07,3,7,2015-07-23,False
Resort Hotel,1,55,2015,July,30,23,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,0,Canceled,2015-06-19,3,7,2015-07-23,False
Resort Hotel,0,33,2015,July,30,23,0,3,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,D,E,0,No Deposit,240.0,0,Transient,184.0,0,1,Check-Out,2015-07-26,3,7,2015-07-23,False
Resort Hotel,1,19,2015,July,30,23,1,3,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,H,H,0,No Deposit,240.0,0,Transient,210.0,0,0,Canceled,2015-07-06,4,7,2015-07-23,True
Resort Hotel,1,19,2015,July,30,23,1,3,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0,Transient,139.0,0,0,Canceled,2015-07-07,4,7,2015-07-23,False
Resort Hotel,0,117,2015,July,30,23,2,3,2,0.0,0,Breakfast,CN,Offline TA/TO,Undefined,0,0,0,D,F,0,No Deposit,241.0,0,Transient,101.46,1,0,Check-Out,2015-07-28,5,7,2015-07-23,False
Resort Hotel,1,72,2015,July,30,23,2,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,145.0,0,0,Canceled,2015-07-04,6,7,2015-07-23,False
Resort Hotel,1,19,2015,July,30,23,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,0,Canceled,2015-07-06,4,7,2015-07-23,False
Resort Hotel,0,34,2015,July,30,23,2,6,3,0.0,0,Hald Board,ROU,Offline TA/TO,Undefined,0,0,0,D,D,1,No Deposit,171.0,0,Transient,217.05,1,1,Check-Out,2015-07-31,8,7,2015-07-23,False
Resort Hotel,0,9,2015,July,30,24,0,2,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient-Party,164.0,0,2,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,0,8,2015,July,30,24,0,2,2,0.0,0,Breakfast,BRA,Online TA,Undefined,0,0,0,D,F,0,No Deposit,240.0,0,Transient-Party,173.0,0,2,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,1,36,2015,July,30,24,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,112.5,0,0,Canceled,2015-07-22,1,7,2015-07-24,False
Resort Hotel,0,22,2015,July,30,24,0,2,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient-Party,153.0,0,2,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,0,22,2015,July,30,24,0,2,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient-Party,173.0,0,2,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,0,36,2015,July,30,24,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,134.0,0,0,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,1,22,2015,July,30,24,0,2,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,233.0,0,2,Canceled,2015-07-14,2,7,2015-07-24,True
Resort Hotel,0,18,2015,July,30,24,0,2,2,0.0,0,Breakfast,ESP,Direct,Direct,0,0,0,D,G,0,No Deposit,250.0,0,Transient,154.0,0,0,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,1,67,2015,July,30,24,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,1,Canceled,2015-07-06,2,7,2015-07-24,False
Resort Hotel,1,105,2015,July,30,24,0,2,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,6.0,0,Transient,132.5,0,0,Canceled,2015-07-01,2,7,2015-07-24,False
Resort Hotel,0,1,2015,July,30,24,1,2,3,0.0,0,Breakfast,RUS,Online TA,Undefined,0,0,0,H,H,2,No Deposit,240.0,0,Transient,222.67,0,0,Check-Out,2015-07-27,3,7,2015-07-24,False
Resort Hotel,0,39,2015,July,30,24,0,2,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,134.0,0,Transient,107.0,0,0,Check-Out,2015-07-26,2,7,2015-07-24,False
Resort Hotel,1,45,2015,July,30,24,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,127.0,0,0,Canceled,2015-06-17,3,7,2015-07-24,False
Resort Hotel,1,45,2015,July,30,24,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,0,Canceled,2015-06-18,4,7,2015-07-24,False
Resort Hotel,0,14,2015,July,30,24,2,2,2,0.0,0,Breakfast,SVN,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,149.7,1,1,Check-Out,2015-07-28,4,7,2015-07-24,False
Resort Hotel,1,53,2015,July,30,24,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,161.25,0,0,Canceled,2015-06-08,4,7,2015-07-24,False
Resort Hotel,0,28,2015,July,30,24,2,2,2,0.0,0,Breakfast,ALB,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,177.0,0,Transient,107.0,0,0,Check-Out,2015-07-28,4,7,2015-07-24,False
Resort Hotel,0,55,2015,July,30,24,2,3,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,A,0,No Deposit,147.0,0,Transient-Party,75.44,0,1,Check-Out,2015-07-29,5,7,2015-07-24,False
Resort Hotel,0,25,2015,July,30,24,2,5,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,0,Transient,115.0,0,0,Check-Out,2015-07-31,7,7,2015-07-24,False
Resort Hotel,1,43,2015,July,30,24,2,5,2,0.0,0,Full Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient,159.2,0,1,Canceled,2015-07-14,7,7,2015-07-24,False
Resort Hotel,1,109,2015,July,30,24,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,163.29,0,2,Canceled,2015-04-22,7,7,2015-07-24,False
Resort Hotel,1,62,2015,July,30,24,2,6,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,H,H,0,No Deposit,240.0,0,Transient,210.0,0,0,Canceled,2015-05-25,8,7,2015-07-24,True
Resort Hotel,0,25,2015,July,30,24,2,6,2,0.0,0,Breakfast,PRT,Direct,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,2,Check-Out,2015-08-01,8,7,2015-07-24,False
Resort Hotel,0,43,2015,July,30,24,2,7,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,166.0,0,0,Check-Out,2015-08-02,9,7,2015-07-24,False
Resort Hotel,0,35,2015,July,30,24,3,7,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,95.0,0,Transient,132.5,0,0,Check-Out,2015-08-03,10,7,2015-07-24,False
Resort Hotel,1,42,2015,July,30,24,3,7,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,95.0,0,Transient,107.0,0,0,Canceled,2015-06-26,10,7,2015-07-24,False
Resort Hotel,1,312,2015,July,30,24,4,10,3,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,40.0,0,Contract,121.98,0,1,Canceled,2015-07-21,14,7,2015-07-24,False
Resort Hotel,0,30,2015,July,30,25,0,0,2,1.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,241.0,0,Transient,0.0,0,0,Check-Out,2015-07-25,0,7,2015-07-25,True
Resort Hotel,0,47,2015,July,30,25,2,1,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,E,0,No Deposit,261.0,0,Transient,133.0,0,0,Check-Out,2015-07-28,3,7,2015-07-25,False
Resort Hotel,0,40,2015,July,30,25,0,1,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,F,0,No Deposit,134.0,0,Transient,107.0,0,0,Check-Out,2015-07-26,1,7,2015-07-25,False
Resort Hotel,0,11,2015,July,30,25,0,1,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,F,0,No Deposit,241.0,0,Transient,117.81,0,0,Check-Out,2015-07-26,1,7,2015-07-25,False
Resort Hotel,0,39,2015,July,30,25,0,1,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,F,0,No Deposit,134.0,0,Transient,107.0,0,0,Check-Out,2015-07-26,1,7,2015-07-25,False
Resort Hotel,1,39,2015,July,30,25,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-07-11,1,7,2015-07-25,False
Resort Hotel,0,1,2015,July,30,25,1,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,0.0,0,Transient,147.0,0,0,Check-Out,2015-07-27,2,7,2015-07-25,False
Resort Hotel,1,12,2015,July,30,25,1,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,2,Canceled,2015-07-14,2,7,2015-07-25,False
Resort Hotel,1,16,2015,July,30,25,1,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,242.0,0,Transient,153.0,0,1,Canceled,2015-07-10,2,7,2015-07-25,False
Resort Hotel,1,16,2015,July,30,25,1,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,134.0,0,0,Canceled,2015-07-23,2,7,2015-07-25,False
Resort Hotel,0,12,2015,July,30,25,1,1,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,E,0,No Deposit,240.0,0,Transient,153.0,0,1,Check-Out,2015-07-27,2,7,2015-07-25,False
Resort Hotel,0,51,2015,July,30,25,2,1,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,142.0,0,Transient,118.0,0,0,Check-Out,2015-07-28,3,7,2015-07-25,False
Resort Hotel,0,67,2015,July,30,25,2,2,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,D,1,No Deposit,240.0,0,Transient,134.0,0,1,Check-Out,2015-07-29,4,7,2015-07-25,False
Resort Hotel,0,52,2015,July,30,25,2,3,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,196.0,0,Transient,135.0,0,2,Check-Out,2015-07-30,5,7,2015-07-25,False
Resort Hotel,0,25,2015,July,30,25,2,3,2,1.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,D,D,0,No Deposit,241.0,0,Transient,158.77,0,2,Check-Out,2015-07-30,5,7,2015-07-25,True
Resort Hotel,0,94,2015,July,30,25,2,3,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,1,1,Check-Out,2015-07-30,5,7,2015-07-25,False
Resort Hotel,1,54,2015,July,30,25,2,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,0,Canceled,2015-06-26,5,7,2015-07-25,False
Resort Hotel,0,33,2015,July,30,25,2,3,2,2.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,C,C,0,No Deposit,241.0,0,Transient,142.03,0,1,Check-Out,2015-07-30,5,7,2015-07-25,True
Resort Hotel,0,47,2015,July,30,25,2,3,2,2.0,0,Hald Board,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0.0,0,Transient,240.0,0,0,Check-Out,2015-07-30,5,7,2015-07-25,True
Resort Hotel,0,43,2015,July,30,25,2,4,2,0.0,0,Breakfast,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,134.0,0,0,Check-Out,2015-07-31,6,7,2015-07-25,False
Resort Hotel,1,87,2015,July,30,25,2,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,3,Canceled,2015-06-02,6,7,2015-07-25,False
Resort Hotel,0,54,2015,July,30,25,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,242.0,0,Transient,147.0,0,0,Check-Out,2015-08-01,7,7,2015-07-25,False
Resort Hotel,0,32,2015,July,30,25,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,176.0,1,0,Check-Out,2015-08-01,7,7,2015-07-25,False
Resort Hotel,1,29,2015,July,30,25,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,120.6,0,1,Canceled,2015-06-27,7,7,2015-07-25,False
Resort Hotel,1,96,2015,July,30,25,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,166.0,0,1,Canceled,2015-05-12,7,7,2015-07-25,False
Resort Hotel,1,100,2015,July,30,25,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,0,Canceled,2015-04-17,7,7,2015-07-25,False
Resort Hotel,0,75,2015,July,30,25,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,167.0,0,1,Check-Out,2015-08-01,7,7,2015-07-25,False
Resort Hotel,0,31,2015,July,30,25,2,5,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,142.0,0,Transient,107.2,1,0,Check-Out,2015-08-01,7,7,2015-07-25,False
Resort Hotel,1,25,2015,July,30,25,2,6,1,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,131.63,0,0,Canceled,2015-07-03,8,7,2015-07-25,False
Resort Hotel,0,61,2015,July,30,25,2,6,3,0.0,0,Hald Board,GBR,Online TA,Undefined,0,0,0,E,E,0,No Deposit,105.0,0,Transient,233.05,1,0,Check-Out,2015-08-02,8,7,2015-07-25,False
Resort Hotel,0,60,2015,July,30,25,2,6,2,0.0,0,Hald Board,GBR,Online TA,Undefined,0,0,0,A,A,1,No Deposit,147.0,0,Transient,90.12,0,1,Check-Out,2015-08-02,8,7,2015-07-25,False
Resort Hotel,1,31,2015,July,30,25,3,6,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,1,Canceled,2015-06-29,9,7,2015-07-25,False
Resort Hotel,1,107,2015,July,30,25,3,6,1,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,125.0,0,2,Canceled,2015-04-15,9,7,2015-07-25,False
Resort Hotel,1,31,2015,July,30,25,3,6,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,1,Canceled,2015-06-29,9,7,2015-07-25,False
Resort Hotel,0,115,2015,July,30,25,4,6,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,2,Check-Out,2015-08-04,10,7,2015-07-25,False
Resort Hotel,0,59,2015,July,30,25,4,8,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,8.0,0,Contract,114.25,0,1,Check-Out,2015-08-06,12,7,2015-07-25,False
Resort Hotel,1,85,2015,July,30,25,4,10,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,8.0,0,Contract,107.0,0,0,Canceled,2015-07-03,14,7,2015-07-25,False
Resort Hotel,0,0,2015,July,30,25,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,241.0,0,Transient,88.55,0,0,Check-Out,2015-08-01,7,7,2015-07-25,False
Resort Hotel,1,299,2015,July,30,25,2,5,2,1.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,149.0,0,1,Canceled,2015-03-25,7,7,2015-07-25,True
Resort Hotel,0,50,2015,July,30,25,2,5,3,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0,Transient,195.0,1,0,Check-Out,2015-08-01,7,7,2015-07-25,False
Resort Hotel,1,50,2015,July,30,25,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,164.0,0,0,Canceled,2015-06-08,7,7,2015-07-25,False
Resort Hotel,1,88,2015,July,31,26,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,1,Canceled,2015-05-15,4,7,2015-07-26,False
Resort Hotel,1,116,2015,July,31,26,2,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,1,Canceled,2015-06-18,5,7,2015-07-26,False
Resort Hotel,0,47,2015,July,31,26,2,1,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,103.5,0,0,Check-Out,2015-07-29,3,7,2015-07-26,False
Resort Hotel,0,48,2015,July,31,26,2,1,2,0.0,0,Breakfast,CN,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient-Party,115.0,0,3,Check-Out,2015-07-29,3,7,2015-07-26,False
Resort Hotel,1,54,2015,July,31,26,2,4,2,1.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,95.02,0,2,Canceled,2015-06-03,6,7,2015-07-26,True
Resort Hotel,1,33,2015,July,31,26,2,4,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,5.0,0,Transient,132.5,0,0,Canceled,2015-06-25,6,7,2015-07-26,False
Resort Hotel,0,73,2015,July,31,26,2,3,3,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,209.0,0,1,Check-Out,2015-07-31,5,7,2015-07-26,False
Resort Hotel,0,38,2015,July,31,26,2,5,2,2.0,0,Hald Board,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,180.0,0,0,Check-Out,2015-08-02,7,7,2015-07-26,True
Resort Hotel,0,34,2015,July,31,26,2,0,2,0.0,0,Breakfast,RUS,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,103.18,0,0,Check-Out,2015-07-28,2,7,2015-07-26,False
Resort Hotel,0,130,2015,July,31,26,2,5,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,174.01,0,1,Check-Out,2015-08-02,7,7,2015-07-26,False
Resort Hotel,1,39,2015,July,31,26,3,5,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,134.0,0,Transient,133.0,0,1,Canceled,2015-06-17,8,7,2015-07-26,False
Resort Hotel,0,45,2015,July,31,26,2,5,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,142.0,0,Transient,107.2,0,0,Check-Out,2015-08-02,7,7,2015-07-26,False
Resort Hotel,0,31,2015,July,31,27,0,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,I,1,No Deposit,241.0,0,Transient,0.0,0,0,Check-Out,2015-07-27,0,7,2015-07-27,False
Resort Hotel,1,48,2015,July,31,27,1,1,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,H,H,0,No Deposit,240.0,0,Transient,210.0,0,1,Canceled,2015-07-03,2,7,2015-07-27,True
Resort Hotel,0,59,2015,July,31,27,1,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,145.0,1,0,Check-Out,2015-07-29,2,7,2015-07-27,False
Resort Hotel,1,48,2015,July,31,27,1,1,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.0,0,1,Canceled,2015-07-03,2,7,2015-07-27,True
Resort Hotel,1,48,2015,July,31,27,1,1,1,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,124.2,0,1,Canceled,2015-06-15,2,7,2015-07-27,False
Resort Hotel,1,48,2015,July,31,27,1,1,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,167.0,0,1,Canceled,2015-06-15,2,7,2015-07-27,False
Resort Hotel,0,48,2015,July,31,27,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,F,0,No Deposit,240.0,0,Transient,145.0,1,0,Check-Out,2015-07-30,3,7,2015-07-27,False
Resort Hotel,0,96,2015,July,31,27,1,2,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,E,0,No Deposit,240.0,0,Transient,166.0,0,2,Check-Out,2015-07-30,3,7,2015-07-27,False
Resort Hotel,0,51,2015,July,31,27,1,2,2,0.0,0,Breakfast,ESP,Direct,Direct,0,0,0,A,G,0,No Deposit,250.0,0,Transient,115.0,0,0,Check-Out,2015-07-30,3,7,2015-07-27,False
Resort Hotel,0,96,2015,July,31,27,1,2,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,E,0,No Deposit,240.0,0,Transient,166.0,1,2,Check-Out,2015-07-30,3,7,2015-07-27,False
Resort Hotel,1,41,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-06-17,4,7,2015-07-27,False
Resort Hotel,0,6,2015,July,31,27,1,3,2,0.0,0,Breakfast,ESP,Direct,Direct,0,0,0,F,F,5,No Deposit,0.0,0,Transient,162.0,0,2,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,0,27,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,153.0,0,0,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,0,28,2015,July,31,27,1,3,2,0.0,0,Hald Board,ESP,Offline TA/TO,Undefined,0,0,0,A,C,0,No Deposit,142.0,0,Transient,133.2,0,0,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,0,30,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,134.0,0,1,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,0,45,2015,July,31,27,1,3,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,196.0,0,Transient,107.0,1,2,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,0,52,2015,July,31,27,1,3,2,1.0,0,Hald Board,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,0.0,0,Transient,145.0,0,2,Check-Out,2015-07-31,4,7,2015-07-27,True
Resort Hotel,0,31,2015,July,31,27,1,3,2,0.0,0,Hald Board,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0,Transient,145.0,0,0,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,1,74,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,171.0,0,Transient,107.0,0,1,Canceled,2015-06-29,4,7,2015-07-27,False
Resort Hotel,0,31,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,F,F,0,No Deposit,36.0,0,Transient,167.2,0,0,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,1,87,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,2,Canceled,2015-05-09,4,7,2015-07-27,False
Resort Hotel,0,48,2015,July,31,27,1,3,2,1.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,C,1,No Deposit,240.0,0,Transient,130.0,0,0,Check-Out,2015-07-31,4,7,2015-07-27,True
Resort Hotel,1,41,2015,July,31,27,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,164.0,0,0,Canceled,2015-06-17,4,7,2015-07-27,False
Resort Hotel,0,35,2015,July,31,27,1,3,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,196.0,0,Transient,149.0,0,0,Check-Out,2015-07-31,4,7,2015-07-27,False
Resort Hotel,0,28,2015,July,31,27,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,1,0,Check-Out,2015-08-01,5,7,2015-07-27,False
Resort Hotel,0,77,2015,July,31,27,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,1,No Deposit,240.0,0,Transient,195.0,0,1,Check-Out,2015-08-01,5,7,2015-07-27,False
